103.407,-9.07171
94.148,22.3173
93.8859,9.58191
92.7877,26.5776
86.1242,12.0203
87.3586,28.2021
103.617,7.92148
108.698,19.076
99.9959,20.2582
107.684,-8.03858
106.662,25.4206
95.4506,21.3107
98.0318,21.4411
100.417,-2.55425
91.2543,-5.72905
101.804,26.6878
102.336,29.889
90.9437,29.1884
99.1003,28.0839
97.9619,24.735
85.3312,29.72
99.7255,0.760119
102.565,28.1356
