116.282658 -8.22872899982 14.332 3.5
116.239445 -8.21459899986 14.392 4.2
116.355029 -8.18766499984 13.142 3.5
116.308325 -8.25990799986 12.169 5.2
116.301229 -8.2410539998 14.322 4.3
116.314274 -8.22615899981 15.925 4.2
116.282511 -8.23991199982 15.206 3.5
116.298136 -8.22841499979 15.962 3.9
116.279989 -8.25261999978 14.425 3.2
116.31084 -8.22698799984 16.022 3.1
116.300301 -8.22601599978 14.526 3.1
116.293815 -8.22075899981 16.471 3.9
116.316178 -8.22914999987 15.189 4.1
116.292171 -8.23501499984 14.926 3.2
116.311165 -8.22149999979 15.993 3.1
116.280314 -8.22359299979 18.668 3.4
116.300871 -8.23772999986 16.014 3.4
116.148014 -8.28348999985 16.711 3.7
116.292318 -8.23366699984 15.741 3.6
116.223934 -8.32636099982 14.897 4.2
116.314152 -8.22894099979 14.133 3.8
116.308887 -8.26947799982 11.985 3.3
116.320215 -8.22884199984 15.369 4.1
116.111743 -8.26490799983 14.812 3.4
116.208008 -8.23153999985 14.472 3.9
116.259505 -8.23528299981 14.151 3.2
116.223364 -8.27212499978 14.382 3.7
116.290145 -8.22892899984 14.909 4.5
116.218107 -8.32700799979 15.429 3.7
116.364095 -8.22189699979 12.051 3.4
116.318872 -8.16015899978 3.801 3.4
116.318262 -8.22618899984 15.795 3.9
116.214331 -8.24326099982 13.754 3.6
116.032821 -8.33395599985 18.227 4.7
116.076799 -8.27507599986 14.23 3.4
116.192383 -8.23156599981 13.599 3.5
116.56875 -8.28110099979 13.476 4.4
116.483651 -8.25561199979 12.299 3.2
116.229574 -8.22032599979 14.481 4
116.232479 -8.28501199986 14.315 3.6
116.138062 -8.27692799984 14.515 3.4
116.307218 -8.21871799983 15.695 3.6
116.454753 -8.23339899985 12.933 3.6
116.211995 -8.25768299984 13.213 4.2
116.243652 -8.23587999982 14.162 3.1
116.206958 -8.2554569998 13.372 3.5
116.281567 -8.20950799981 16.665 2.3
116.038379 -8.31912399982 16.895 3.5
116.198739 -8.24777399983 14.286 2.3
116.21923 -8.25461299985 12.382 3.1
116.223096 -8.25244199979 12.321 3
116.208455 -8.25473899981 13.259 3.7
116.446956 -8.25892999979 13.372 3
116.457397 -8.23367199983 12.951 3.1
116.136735 -8.27028599982 14.597 3.4
116.313566 -8.22515899986 16.541 3
116.261906 -8.23849299985 14.033 3.2
116.232723 -8.27937799984 12.661 3
116.198047 -8.2308649998 14.476 3.2
116.216789 -8.27206099981 13.009 3.1
116.239535 -8.28442899983 13.108 3.1
116.066659 -8.27883999984 15.973 4
116.536882 -8.35198699978 14.221 3.1
116.162484 -8.2816159998 17.457 4.6
116.301937 -8.22332799978 14.602 3
116.246826 -8.24362199986 13.983 3.1
116.301766 -8.22722099979 14.541 3.1
116.454964 -8.22588299978 12.93 3.1
116.304655 -8.19299199985 9.714 3.6
116.572933 -8.30626499979 14.264 3.4
116.128345 -8.26737399983 14.688 3.8
116.132935 -8.2666059998 14.335 3.4
116.24152 -8.29955499985 14.176 3.4
116.181478 -8.27234499985 14.815 3
116.218294 -8.26588399983 13.816 2.6
116.215967 -8.24683599982 13.725 3.4
116.415845 -8.22325799981 13.534 3.5
116.240584 -8.28459799983 12.919 3.3
116.241618 -8.2328909998 13.998 3
116.265544 -8.27585899984 12.056 3.6
116.231405 -8.33485999986 14.499 5.8
116.258667 -8.27344499983 13.076 3.1
116.142228 -8.27112299983 14.469 3.4
116.225903 -8.26164799979 14.702 3.4
116.017782 -8.2951769998 14.76 3.9
116.465251 -8.28193999978 12.721 3.6
116.464103 -8.28134899982 12.967 3
116.462972 -8.29059899982 12.586 2.3
116.243018 -8.21379599983 14.228 3
116.425374 -8.22119599983 14.025 2.5
116.19965 -8.22693299979 12.422 2.1
116.215706 -8.22708299979 13.56 3.1
116.236377 -8.26785499982 11.979 2.6
116.19165 -8.23858399979 15.193 3.7
116.162174 -8.29596399978 14.626 2.3
116.275146 -8.29115999979 12.434 2.1
116.131307 -8.2772279998 14.52 2.1
116.543465 -8.34849399982 14.709 4.8
116.195728 -8.22504999986 14.179 4.3
116.450928 -8.23205099986 13.007 3.1
116.011849 -8.30444999983 16.378 3.5
116.553369 -8.35909499979 14.2 2.3
116.197493 -8.22295999982 14.407 3.4
116.495736 -8.22598099984 14.023 4.2
116.256706 -8.23841599982 13.849 3.3
116.545866 -8.35311899978 14.884 2.7
116.272868 -8.2479799998 13.783 3
116.129777 -8.27656599982 14.607 3.3
116.134888 -8.28204099986 14.492 2.2
116.014453 -8.30259099981 15.63 3.4
116.472168 -8.2948399998 13.24 3.1
116.449178 -8.20243999983 13.432 3.2
116.45022 -8.1982249998 13.606 3.2
116.461466 -8.20500699979 6.289 3.8
116.554883 -8.35853399981 14.488 3.5
116.552816 -8.35694499983 14.592 4
116.218717 -8.2673299998 11.763 2.7
116.017358 -8.30278999978 16.006 3.1
116.270166 -8.26327999983 13.514 2.2
116.240007 -8.2554339998 13.247 2.7
116.223812 -8.28806099981 13.594 2.3
116.21495 -8.36538999986 4.812 2.3
116.252856 -8.2588969998 12.034 3.5
116.008032 -8.28540899985 14.986 3.4
116.008065 -8.29188299983 14.847 2.3
116.003394 -8.29043599979 14.766 3
116.453141 -8.21806599987 13.026 2.7
116.223991 -8.30410199978 14.397 3.5
116.44668 -8.20344799984 13.531 2.7
116.467033 -8.29817499982 12.594 2.6
116.261963 -8.23839599979 14.188 2.7
116.06259 -8.34218299981 18.543 3.9
116.008822 -8.28094899982 13.774 2.3
116.196891 -8.22135699986 14.654 3.2
116.542139 -8.34961299981 15.088 4.1
116.210148 -8.28761199982 13.512 2.2
116.046305 -8.28830899981 15.931 3.5
116.316276 -8.23932499982 15.196 3.1
116.226009 -8.27363899985 12.341 3
116.191154 -8.23017199979 14.022 3.7
116.210164 -8.25085999986 14.088 3
116.189486 -8.2210029998 14.117 3.4
116.634131 -8.29231299981 15.533 3.8
116.273429 -8.23086399983 14.06 3
116.31202 -8.22610299981 14.239 2.3
116.177425 -8.2694339998 14.974 3.2
116.306559 -8.25385399985 13.647 2.2
116.167676 -8.31662899981 14.032 2.2
116.148315 -8.28079099983 14.565 2.4
116.230469 -8.32920399981 14.12 2.3
116.310148 -8.2199409998 14.806 2.1
116.009001 -8.28618599985 14.271 2.1
116.311743 -8.21461299981 15.116 4.2
116.332568 -8.26266199981 14.731 3.1
116.300749 -8.2179979998 13.949 2.5
116.001326 -8.28265999978 14.693 2.9
116.211369 -8.26710399979 13.137 2.9
116.41862 -8.21348099979 13.153 3.3
116.467603 -8.2921829998 12.694 4.5
116.047803 -8.26713699986 15.157 2.5
116.309928 -8.21694399983 14.722 2.9
116.415845 -8.21687399983 13.151 3.4
116.259847 -8.24224299984 14.12 3.3
116.030851 -8.30109599978 14.781 2.6
116.001807 -8.31306899983 17.187 3.1
116.635881 -8.2964019998 15.956 3.8
116.210099 -8.22427099983 13.03 2.9
116.02522 -8.30823999984 16.192 3
116.089323 -8.27217499983 13.998 2.8
116.080542 -8.28486899982 15.769 2.1
116.154175 -8.28152399982 14.497 3.5
116.21106 -8.25984099982 13.914 2.7
116.404631 -8.20695999985 13.288 3.8
116.548071 -8.29576599986 14.096 3
116.389868 -8.21391699982 12.283 2.5
116.382764 -8.1635479998 13.037 2.8
116.532275 -8.34873099977 13.543 3.4
116.59021 -8.39168399982 9.227 2.8
116.425651 -8.20600999984 14.083 3.5
116.456396 -8.2455609998 12.232 2.4
116.205811 -8.26462899982 13.908 2.1
116.260075 -8.25694399984 13.582 2.7
116.264535 -8.27105099978 12.668 2.2
116.212492 -8.27277999987 12.289 2.8
116.272941 -8.24333499984 13.952 2.5
116.128573 -8.2669719998 15.582 4.8
116.242228 -8.27905999983 13.431 2.3
116.471208 -8.2773079998 12.608 2.3
116.399032 -8.2544339998 13.137 3.5
116.547404 -8.34962299981 14.123 3.3
116.365926 -8.26232899982 8.902 2.3
116.259106 -8.23560099982 13.962 2.7
116.250114 -8.2285349998 14.156 2.7
116.061613 -8.28308999986 14.542 2.3
116.259961 -8.25135099985 13.505 3.1
116.125944 -8.27871999984 14.239 2.2
116.007756 -8.29816599984 16.892 3
116.373112 -8.10830999986 14.34 3
116.201326 -8.24266899986 12.923 2.9
116.673836 -8.24554599978 13.642 2.3
116.6132 -8.30254499985 14.653 3.6
116.242969 -8.25615799983 12.359 2.7
116.043327 -8.29367399985 15.041 2.6
116.543026 -8.29358999978 14.342 2.9
116.209546 -8.19649299981 14.541 2.8
116.226343 -8.25452299983 11.73 2.5
116.265706 -8.26886999981 12.944 2.8
116.362321 -8.09039399984 13.636 2.6
116.233879 -8.27475499985 13.235 2.8
116.207707 -8.31341299979 13.11 3.2
116.264478 -8.2555619998 13.917 2.8
116.211532 -8.23932199985 14.045 3.5
116.55415 -8.35841999979 14.581 3.1
116.217017 -8.27361499983 11.331 2.9
116.544531 -8.27464199986 13.117 4.7
116.549731 -8.27615599982 13.249 4
116.43099 -8.2146309998 12.646 2.9
116.549512 -8.28327199983 13.276 4
116.582251 -8.30741199978 14.931 3.9
116.429818 -8.16208399984 13.232 2.7
116.549666 -8.29035799983 13.194 2.9
116.434115 -8.1926239998 13.452 3.4
116.551302 -8.27929299986 13.312 2.7
116.547274 -8.27371099981 13.171 2.4
116.428231 -8.19683899987 13.418 3.5
116.363281 -8.10789199982 13.8 2.6
116.212069 -8.29712399981 8.35 2.1
116.614518 -8.31001599978 14.314 2.8
116.564681 -8.27955899985 12.786 2.5
116.585856 -8.31263699985 14.815 4
116.150651 -8.32400899986 14.076 2.1
116.451253 -8.25838899986 13.011 2.1
116.579093 -8.33076199978 13.946 2.7
116.586466 -8.31929899986 14.303 4.3
116.226473 -8.28291999981 7.281 2.3
116.010555 -8.28138099979 14.309 2.1
116.300724 -8.23384999979 14.832 3
116.724528 -8.17728199986 14.489 2.3
116.185571 -8.25164499986 14.674 3.1
116.429997 -8.19698599978 13.093 2.8
116.438908 -8.2605919998 12.784 2.5
116.24895 -8.23721199985 14.042 2.6
116.215959 -8.24865199986 13.737 2.9
116.469906 -8.29417699982 13.112 2.9
115.994198 -8.26499399979 13.353 2.3
116.591846 -8.30169799979 13.541 2.8
116.197933 -8.26606099981 14.226 2.2
116.265731 -8.26027799984 13.298 2.9
116.229093 -8.21900999978 14.247 2.3
116.012826 -8.2962839998 17.803 2.1
116.213289 -8.2276469998 13.843 2.7
116.532715 -8.28500699984 13.425 4.6
116.258447 -8.24091499979 14.213 3.3
116.131315 -8.27265299986 14.737 2.2
116.434172 -8.1842659998 13.487 3
116.197233 -8.23764399982 14.37 2.3
116.169181 -8.44770599982 17.5 3.1
116.161068 -8.44820799985 18.143 3
116.170475 -8.45053499985 15.946 3.6
116.244002 -8.21191199983 11.142 2.9
116.176799 -8.33285999986 17.287 3.4
116.004875 -8.28954699981 15.003 3.8
116.272518 -8.26230899986 13.165 3
116.269718 -8.25044499981 13.617 3.5
116.560685 -8.31499599983 14.215 3.2
116.263232 -8.27705999978 13.557 3.1
116.064909 -8.2854869998 14.592 4
116.2604 -8.23322099986 13.881 3.5
116.573421 -8.31803499983 14.12 5.4
116.578507 -8.33336799983 13.748 6.2
116.547811 -8.36049499983 14.695 4.4
116.614185 -8.31005899982 14.38 3.6
116.61984 -8.31964499983 14.755 3.1
116.571346 -8.38298499978 16.5 4.1
116.591764 -8.30735799982 14.51 3.5
116.565186 -8.27920099985 13.197 3.4
116.562004 -8.27823099985 13.153 3.1
116.581828 -8.32597599983 13.618 2.9
116.471468 -8.27456299987 12.795 3.1
116.565316 -8.39086799986 16.752 3.5
116.648991 -8.37305299982 19.409 2.9
116.553467 -8.33146499983 13.952 3.5
116.566113 -8.28750299985 13.687 2.8
116.564445 -8.28698399979 13.766 2.9
116.643302 -8.32064499981 17.425 4.3
116.640845 -8.32614699985 16.979 4.8
116.578011 -8.30546699986 14.259 4.9
116.642603 -8.30953399982 16.779 3.6
116.590039 -8.30298199982 14.249 3.2
116.619889 -8.31544399985 15.556 3.6
116.661955 -8.32389999983 18.134 3.3
116.543945 -8.27713999985 12.92 3.4
116.548511 -8.27436799981 13.539 2.9
116.645475 -8.32141099978 17.395 3.9
116.634725 -8.31491199979 17.402 4
116.61215 -8.33720899978 13.996 6.9
116.539258 -8.36745099982 15.141 5.4
116.82959 -8.34314199984 21.862 5
116.71276 -8.4444579998 19.12 4.4
116.83265 -8.34126199984 19.879 4.1
116.897965 -8.4085429998 22.392 4.4
116.842456 -8.42978599984 22.948 5.1
116.586133 -8.30415199986 13.586 4.4
116.862061 -8.42409999985 21.489 3.7
116.838761 -8.32911999978 20.825 5.6
116.696818 -8.28983199986 18.713 3.9
117.048299 -8.41447399979 18.946 2.9
116.562964 -8.27579599981 13.152 3.5
116.693164 -8.30135299985 17.839 4.4
116.684302 -8.3047039998 17.172 3.7
116.83374 -8.43824899984 24.034 4.1
116.643896 -8.33291399986 13.996 3.4
116.655485 -8.30630199985 17.3 4.7
116.681348 -8.30854299981 17.026 3.6
116.618864 -8.35475699984 10.323 3.5
116.860409 -8.37451599978 22.652 3.9
116.884294 -8.42812699982 20.986 4.1
117.024211 -8.4279759998 19.791 3.7
116.544857 -8.27315999983 12.498 4.9
116.8788 -8.43512099985 23.709 5.1
116.719735 -8.35001399981 19.895 3.8
116.735295 -8.42235699986 20.302 3.7
116.814323 -8.31483099979 21.004 3.8
116.421061 -8.2436739998 11.365 3.3
116.736418 -8.38839699983 20.782 3.5
116.68606 -8.29120999978 18.437 4.2
116.667383 -8.33420699983 16.904 3.6
116.704956 -8.35466799982 19.318 3.8
116.842692 -8.43099199983 22.882 4.4
116.799479 -8.44463899981 22.258 4.1
116.690251 -8.3007339998 19.441 3.6
116.833301 -8.37711499978 23.825 4.4
116.685775 -8.29939099981 18.424 4.3
116.909798 -8.41321499985 22.708 5.2
116.550008 -8.33948999986 14.308 4.7
116.567961 -8.28504099981 13.455 3.6
116.746094 -8.30170699987 18.958 3.7
116.557438 -8.27757099979 12.908 4.5
116.557463 -8.27235899984 13.27 4
116.822404 -8.42459399986 23.909 4.4
116.895174 -8.41536499983 22.195 3.6
116.496232 -8.22307399981 14.007 4.9
116.546688 -8.29669699985 13.867 3.7
116.672965 -8.30821299978 17.658 2.9
116.838656 -8.43290699978 23.44 3.4
116.554541 -8.27431699983 12.907 3.6
116.649593 -8.31855199986 14.435 4
116.78217 -8.43478799977 21.918 2.9
116.21687 -8.32300099984 6.22 2.9
116.662899 -8.3090809998 17.149 5.3
116.902954 -8.40889399986 23.287 3.5
116.227336 -8.24688099986 13.991 2.9
116.663428 -8.30524899984 13.327 3.1
116.751522 -8.4385709998 19.862 3.5
116.42041 -8.22010699981 12.433 3.1
116.686751 -8.3008929998 17.446 3.6
116.668148 -8.30961799986 17.477 3.5
116.741341 -8.34665599982 20.533 4
116.752799 -8.4302159998 22.387 2.8
116.856104 -8.4310579998 22.921 4.2
116.681763 -8.3687839998 17.153 2.9
116.81193 -8.39616399981 19.68 2.2
116.784627 -8.32416599984 21.39 2.8
116.222355 -8.27613599981 12.684 3.8
116.851473 -8.42494499986 24.338 4.3
116.646647 -8.3095049998 17.671 4.2
116.223462 -8.20677099987 14.004 2.8
116.464657 -8.28369299984 10.575 2.8
116.440153 -8.20719699981 13.587 4.1
116.435848 -8.23328099983 13.234 3.4
116.815535 -8.50451899979 24.482 2.8
116.82277 -8.41056099983 23.673 2.9
116.561971 -8.36927099982 13.648 3.7
116.561963 -8.3963849998 16.672 2.7
116.447982 -8.2057819998 13.531 4.9
116.445435 -8.24583299978 12.444 3
116.671265 -8.47447199979 13.954 2.3
116.842187 -8.3960999998 23.276 2.9
116.884863 -8.42836299985 23.783 4.2
116.922697 -8.41220799982 23.053 2.9
116.659106 -8.37648999978 14.168 2.8
116.897656 -8.37516499984 23.899 4
116.762834 -8.31416699981 20.262 4.9
116.219328 -8.2748659998 14.15 3.1
116.613997 -8.31964399983 14.654 2.8
116.581152 -8.2786569998 13.753 2.9
116.691797 -8.43046699984 13.532 2.6
116.446257 -8.25404199982 11.608 2.9
116.4257 -8.24859699978 12.382 2.6
116.894108 -8.41540899986 22.97 4
116.231429 -8.26671899985 12.001 2.9
116.41534 -8.24181999986 11.376 2.8
116.564274 -8.36323999981 14.864 3.4
116.255094 -8.26218199984 12.762 2.8
116.413192 -8.2518419998 10.601 3.1
116.543831 -8.35360399979 14.998 4.1
116.751994 -8.49713499979 23.412 3.6
116.66438 -8.29677899984 16.089 2.8
116.556942 -8.27864599984 13.082 2.8
116.699862 -8.39811299979 20.666 2.8
116.969442 -8.38698899985 14.211 3.4
116.563875 -8.39407799981 15.653 3.2
116.643278 -8.3103839998 16.926 3.5
116.470801 -8.25288899978 16.256 2.8
116.668294 -8.31106499982 16.831 3.4
116.44244 -8.26011299983 10.946 3.7
116.950789 -8.35267099984 22.926 4.1
116.460376 -8.28707799985 12.378 2.8
116.663192 -8.42493699982 14.218 3
116.45507 -8.22227899985 13.115 4.4
116.452319 -8.2468039998 11.883 4.2
116.459131 -8.20902199987 13.554 4.3
116.455306 -8.22793299982 13.068 2.9
116.749626 -8.39736499978 24.505 2.6
116.936247 -8.39903999986 23.008 2.8
116.451392 -8.2185219998 13.134 3.9
116.88422 -8.41969499984 14.378 4.9
116.924715 -8.38889399981 23.13 3.8
116.905119 -8.41442699982 22.729 3.5
116.728215 -8.32089599986 19.285 3.6
116.728532 -8.3481389998 19.168 3.4
116.830623 -8.43996599979 23.833 3.9
116.855396 -8.40767499986 21.756 4.3
116.864771 -8.42697299983 22.123 4
116.929476 -8.3155379998 22.626 2.9
116.907959 -8.40950199985 14.725 3.6
116.556592 -8.34468599978 14.324 3.2
116.960083 -8.41599199986 20.871 3.8
116.781763 -8.2286949998 22.589 2.8
116.855998 -8.43712499984 22.47 3.6
116.756274 -8.3042899998 19.882 3.9
116.620443 -8.32011599979 14.433 2.8
116.901701 -8.30710199982 23.604 3.7
116.350928 -8.17070499979 13.495 3.5
116.677661 -8.30154499986 18.566 4.7
116.605876 -8.25122899986 14.836 3.2
116.557381 -8.36902999984 14.413 2.9
116.558569 -8.36957199983 15.216 2.7
116.695215 -8.26170599982 16.937 2.8
116.572111 -8.29004899982 13.852 3.8
116.539136 -8.35640199978 14.904 3.2
116.743783 -8.34600399979 20.113 2.8
116.751082 -8.30670499978 18.682 2.9
116.63304 -8.31950599979 14.736 2.8
116.591113 -8.29783899985 13.619 2.9
116.747664 -8.28381499985 17.199 2.9
116.839974 -8.36550899982 23.275 4.4
116.836947 -8.34110299983 21.566 3.7
116.12465 -8.30183599985 14.032 2.8
116.917952 -8.40518199983 21.958 3.7
116.314201 -8.2395709998 14.59 2.8
116.699512 -8.2366959998 16.828 3.8
116.761784 -8.30728999982 19.598 3.6
116.69515 -8.2758029998 16.446 3.7
116.748104 -8.18069099978 10.574 5
116.783024 -8.29768999985 21.735 4.5
116.576351 -8.27310399979 12.983 2.7
116.560132 -8.31260699983 13.733 2.7
117.018945 -8.54632899979 21.905 3.5
117.031828 -8.51609999978 23.319 3.5
116.717301 -8.33055499985 18.171 2.9
116.688151 -8.26780799985 18.55 2.8
116.411084 -8.22562799982 14.26 2.8
116.678019 -8.34972499986 16.819 2.9
116.157796 -8.31466699979 12.826 2.3
116.573926 -8.28599999985 13.437 2.9
116.925326 -8.43535099978 19.1 3.4
116.702995 -8.26372899983 17.052 3.4
116.806413 -8.18290699984 20.565 3.7
116.578174 -8.28545699982 13.039 2.8
116.764209 -8.43582799979 21.655 2.8
116.564478 -8.28438299979 13.606 2.9
116.237809 -8.31752099986 14.118 2.7
116.153613 -8.28636599983 14.378 4.4
116.83479 -8.36454599978 19.729 3.4
116.200212 -8.34752599978 11.656 3.8
116.201457 -8.34646399979 11.774 3.4
116.008561 -8.28321899982 14.366 3.6
116.919132 -8.44391499977 20.705 3.6
116.734709 -8.33305399986 17.166 3.5
116.917627 -8.44039699985 20.939 3.9
116.705477 -8.29965899982 19.584 4.3
116.170947 -8.30481099986 13.926 2.9
116.711466 -8.4250019998 14.225 3.9
116.526326 -8.34944699979 15.124 3.4
116.864494 -8.40942099985 23.267 2.9
116.205656 -8.34229699985 11.75 3.7
116.689136 -8.28488599979 18.5 2.9
116.642472 -8.31507899986 16.204 3.4
116.912231 -8.39276899978 23.295 2.7
116.61696 -8.28987899978 14.864 4.6
116.771077 -8.44393899985 17.951 3.3
116.9087 -8.44825299978 22.006 3.7
116.924495 -8.42442799979 21.971 5.5
116.917074 -8.44133499982 20.116 3.4
116.89305 -8.43197399978 23.529 3.7
116.919678 -8.44753599985 21.143 4
116.929321 -8.45158899984 14.082 2.9
116.894271 -8.47201999984 21.526 2.9
116.8604 -8.46127499977 25.606 2.8
116.872363 -8.45155699981 22.939 4.1
116.876172 -8.4480809998 21.208 2.8
116.893376 -8.46515999986 14.489 2.9
116.734245 -8.30716999983 18.152 2.9
116.907935 -8.37630999981 22.674 5.1
116.907756 -8.45704999985 21.385 4.1
116.804549 -8.3851179998 20.805 3.7
116.904215 -8.46317499984 17.746 3.7
116.869157 -8.45798599985 22.579 3.8
116.87745 -8.46421999981 19.545 2.8
116.891756 -8.36094999982 24.705 2.8
116.916846 -8.48624699986 17.08 2.9
116.669189 -8.48247799979 13.755 2.8
116.599072 -8.28757799979 14.124 2.9
116.921167 -8.44908199985 19.652 2.9
116.024113 -8.31660699985 15.198 3.6
116.942741 -8.40084599981 22.504 2.8
116.416463 -8.0961009998 13.608 3.9
116.400488 -8.11539399986 12.907 3.4
116.862061 -8.45288699978 23.201 3.4
116.886597 -8.44369399983 22.262 3.5
116.232145 -8.27715999982 13.348 2.1
116.081527 -8.25632899984 14.146 2.8
117.05367 -8.46188999981 21.037 3.5
116.548014 -8.29496399983 13.831 4.1
116.811418 -8.43512799984 23.156 2.9
116.701758 -8.47524199981 21.819 3.5
116.271476 -8.26480299979 12.577 2.5
116.948893 -8.42486899979 20.39 3.7
116.86193 -8.42302999986 21.605 3.5
116.564063 -8.39680099983 15.756 4.2
116.593164 -8.28376999982 13.774 2.9
116.62797 -8.31752899979 14.269 2.9
116.887207 -8.4669239998 25.772 2.9
116.752205 -8.49887399978 24.277 2.8
